Date,Time,Blane_before_hpgr
8/5/2021,0:45:00,1440
8/5/2021,2:45:00,1357
8/5/2021,4:45:00,1440
8/5/2021,6:45:00,1440
8/5/2021,8:45:00,1329
8/5/2021,10:45:00,1440
8/5/2021,12:45:00,1413
8/5/2021,14:45:00,1466
8/5/2021,16:45:00,1440
8/5/2021,18:45:00,1413
8/5/2021,20:45:00,1413
8/5/2021,22:45:00,1466
8/6/2021,0:45:00,1440
8/6/2021,2:45:00,1440
8/6/2021,8:45:00,1440
8/6/2021,12:45:00,1492
8/6/2021,14:45:00,1492
8/6/2021,16:45:00,1517
8/6/2021,18:45:00,1413
8/6/2021,20:45:00,1385
8/6/2021,22:45:00,1466
8/7/2021,0:45:00,1440
8/7/2021,2:45:00,1385
8/7/2021,4:45:00,1299
8/7/2021,6:45:00,1299
8/7/2021,8:45:00,1440
8/7/2021,10:45:00,1517
8/7/2021,12:45:00,1413
8/7/2021,14:45:00,1357
8/7/2021,17:00:00,1413
8/7/2021,18:45:00,1413
8/7/2021,22:45:00,1440
8/8/2021,0:45:00,1440
8/8/2021,2:45:00,1517
8/8/2021,4:45:00,1542
8/8/2021,6:45:00,1385
8/8/2021,8:45:00,1440
8/8/2021,10:45:00,1517
8/8/2021,12:45:00,1466
8/8/2021,14:45:00,1466
8/8/2021,16:45:00,1357
8/8/2021,18:45:00,1270
8/8/2021,20:45:00,1567
8/8/2021,22:45:00,1357
8/9/2021,0:45:00,1492
8/9/2021,2:45:00,1517
8/9/2021,4:45:00,1413
8/9/2021,6:45:00,1466
8/9/2021,10:45:00,1542
8/9/2021,12:45:00,1492
8/9/2021,14:45:00,1466
8/9/2021,16:45:00,1567
8/9/2021,18:45:00,1517
8/9/2021,20:45:00,1517
8/9/2021,22:45:00,1591
8/10/2021,2:45:00,1517
8/10/2021,4:45:00,1517
8/10/2021,6:45:00,1492
8/10/2021,8:45:00,1492
8/10/2021,12:45:00,1466
8/10/2021,14:45:00,1567
8/10/2021,16:45:00,1492
8/10/2021,18:45:00,1542
8/10/2021,20:45:00,1591
8/11/2021,0:45:00,1492
8/11/2021,4:45:00,1440
8/11/2021,6:45:00,1413
8/11/2021,8:45:00,1492
8/11/2021,14:45:00,1517
8/11/2021,16:45:00,1492
8/11/2021,18:45:00,1492
8/11/2021,20:45:00,1492
8/11/2021,22:45:00,1492
8/12/2021,0:45:00,1492
8/12/2021,2:45:00,1492
8/12/2021,4:45:00,1517
8/12/2021,6:45:00,1517
8/12/2021,8:45:00,1492
8/12/2021,10:45:00,1492
8/12/2021,12:45:00,1517
8/12/2021,14:45:00,1492
8/12/2021,16:45:00,1385
8/12/2021,18:45:00,1385
8/12/2021,20:45:00,1517
8/12/2021,22:45:00,1357
8/13/2021,0:45:00,1517
8/13/2021,2:45:00,1517
8/13/2021,4:45:00,1517
8/13/2021,6:45:00,1542
8/13/2021,8:45:00,1567
8/13/2021,10:45:00,1542
8/13/2021,14:45:00,1492
8/13/2021,16:45:00,1517
8/13/2021,18:45:00,1517
8/13/2021,20:45:00,1466
8/13/2021,22:40:00,1492
8/14/2021,0:45:00,1466
8/14/2021,2:45:00,1517
8/14/2021,4:45:00,1517
8/14/2021,6:45:00,1517
8/14/2021,8:45:00,1492
8/14/2021,10:45:00,1492
8/14/2021,12:45:00,1492
8/14/2021,16:45:00,1492
8/14/2021,18:45:00,1517
8/14/2021,22:45:00,1492
8/15/2021,0:45:00,1517
8/15/2021,4:45:00,1542
8/15/2021,6:45:00,1517
8/15/2021,8:45:00,1517
8/15/2021,10:45:00,1517
8/15/2021,12:45:00,1517
8/15/2021,14:45:00,1542
8/15/2021,16:45:00,1567
8/15/2021,20:45:00,1440
8/15/2021,22:45:00,1542
8/16/2021,2:45:00,1517
8/16/2021,4:45:00,1542
8/16/2021,8:45:00,1517
8/16/2021,12:45:00,1542
8/16/2021,16:45:00,1413
8/16/2021,18:45:00,1413
8/16/2021,20:45:00,1329
8/17/2021,0:45:00,1517
8/17/2021,2:45:00,1542
8/17/2021,4:45:00,1492
8/17/2021,7:00:00,1466
8/17/2021,8:45:00,1542
8/17/2021,10:45:00,1567
8/17/2021,12:45:00,1492
8/17/2021,14:45:00,1492
8/17/2021,16:45:00,1567
8/17/2021,20:45:00,1542
8/17/2021,22:45:00,1542
8/18/2021,0:45:00,1517
8/18/2021,2:45:00,1517
8/18/2021,4:45:00,1517
8/18/2021,6:45:00,1492
8/18/2021,8:45:00,1413
8/18/2021,10:45:00,1492
8/18/2021,12:45:00,1542
8/18/2021,14:45:00,1492
8/18/2021,16:45:00,1492
8/18/2021,18:45:00,1492
8/18/2021,20:45:00,1517
8/18/2021,22:45:00,1591
8/19/2021,2:45:00,1492
8/19/2021,4:45:00,1440
8/19/2021,8:45:00,1270
8/19/2021,10:45:00,1567
8/19/2021,12:55:00,1466
8/19/2021,14:45:00,1492
8/19/2021,16:45:00,1542
8/19/2021,18:45:00,1517
8/19/2021,20:45:00,1567
8/20/2021,0:45:00,1517
8/20/2021,2:45:00,1567
8/20/2021,4:45:00,1542
8/20/2021,6:45:00,1542
8/20/2021,8:50:00,1567
8/20/2021,10:45:00,1567
8/20/2021,12:45:00,1542
8/20/2021,16:45:00,1270
8/20/2021,18:45:00,1466
8/20/2021,20:45:00,1440
8/20/2021,23:01:00,1591
8/21/2021,0:45:00,1639
8/21/2021,2:45:00,1517
8/21/2021,4:45:00,1517
8/21/2021,6:45:00,1492
8/21/2021,8:45:00,1591
8/21/2021,12:45:00,1567
8/21/2021,14:45:00,1542
8/21/2021,16:45:00,1591
8/21/2021,18:45:00,1542
8/21/2021,20:45:00,1567
8/22/2021,0:45:00,1542
8/22/2021,2:45:00,1567
8/22/2021,4:45:00,1542
8/22/2021,6:45:00,1542
8/22/2021,8:45:00,1542
8/22/2021,12:45:00,1517
8/22/2021,14:45:00,1517
8/22/2021,16:45:00,1542
8/22/2021,18:45:00,1542
8/22/2021,20:45:00,1466
8/22/2021,22:45:00,1492
8/24/2021,2:45:00,1440
8/24/2021,4:45:00,1567
8/24/2021,8:45:00,1591
8/24/2021,12:45:00,1567
8/24/2021,14:45:00,1591
8/24/2021,16:45:00,1517
8/24/2021,18:45:00,1517
8/24/2021,20:45:00,1517
8/24/2021,22:45:00,1270
8/25/2021,2:45:00,1567
8/25/2021,5:00:00,1591
8/25/2021,8:45:00,1517
8/25/2021,10:45:00,1542
8/25/2021,12:45:00,1517
8/25/2021,14:45:00,1567
8/25/2021,16:45:00,1517
8/25/2021,20:45:00,1517
8/25/2021,22:45:00,1517
8/26/2021,0:45:00,1517
8/26/2021,4:45:00,1492
8/26/2021,6:45:00,1542
8/26/2021,8:45:00,1567
8/26/2021,10:45:00,1542
8/26/2021,12:45:00,1542
8/26/2021,14:45:00,1517
8/26/2021,18:45:00,1542
8/26/2021,20:45:00,1542
8/26/2021,22:45:00,1517
8/27/2021,0:45:00,1517
8/27/2021,4:45:00,1542
8/27/2021,6:45:00,1567
8/27/2021,10:45:00,1542
8/27/2021,12:45:00,1440
8/27/2021,14:45:00,1567
8/27/2021,16:45:00,1517
8/27/2021,18:45:00,1542
8/27/2021,20:45:00,1517
8/27/2021,22:45:00,1542
8/28/2021,0:45:00,1591
8/28/2021,2:45:00,1466
8/28/2021,4:45:00,1492
8/28/2021,6:45:00,1517
8/28/2021,10:45:00,1492
8/28/2021,12:45:00,1542
8/28/2021,14:45:00,1542
8/28/2021,16:45:00,1440
8/28/2021,18:45:00,1517
8/28/2021,20:45:00,1542
8/28/2021,22:45:00,1385
8/29/2021,0:45:00,1492
8/29/2021,2:45:00,1517
8/29/2021,4:45:00,1542
8/29/2021,6:45:00,1615
8/29/2021,9:00:00,1492
8/29/2021,12:45:00,1466
8/29/2021,14:45:00,1492
8/29/2021,16:45:00,1492
8/29/2021,18:45:00,1466
8/29/2021,20:45:00,1517
8/30/2021,0:45:00,1492
8/30/2021,2:45:00,1492
8/30/2021,8:45:00,1440
8/30/2021,10:45:00,1567
8/30/2021,12:45:00,1492
8/30/2021,14:45:00,1492
8/30/2021,16:45:00,1615
8/30/2021,18:45:00,1492
8/30/2021,20:45:00,1517
8/30/2021,22:45:00,1492
8/31/2021,0:45:00,1542
8/31/2021,4:45:00,1542
8/31/2021,6:55:00,1591
8/31/2021,10:45:00,1615
8/31/2021,12:45:00,1567
8/31/2021,14:45:00,1492
8/31/2021,20:45:00,1639
8/31/2021,22:45:00,1567
9/1/2021,0:45:00,1591
9/1/2021,2:45:00,1542
9/1/2021,4:45:00,1685
9/1/2021,6:45:00,1639
9/1/2021,10:45:00,1591
9/1/2021,12:45:00,1639
9/1/2021,14:45:00,1517
9/1/2021,16:45:00,1517
9/1/2021,18:45:00,1591
9/1/2021,20:45:00,1385
9/1/2021,22:45:00,1639
9/2/2021,2:45:00,1615
9/2/2021,4:45:00,1615
9/2/2021,6:50:00,1639
9/2/2021,8:45:00,1615
9/2/2021,12:45:00,1591
9/2/2021,14:45:00,1662
9/2/2021,16:45:00,1662
9/2/2021,18:45:00,1615
9/2/2021,20:45:00,1517
9/2/2021,22:55:00,1517
9/3/2021,0:45:00,1517
9/3/2021,2:45:00,1615
9/3/2021,4:45:00,1615
9/3/2021,6:45:00,1542
9/3/2021,8:45:00,1567
9/3/2021,10:45:00,1542
9/3/2021,12:45:00,1591
9/3/2021,14:45:00,1567
9/3/2021,16:45:00,1639
9/3/2021,18:45:00,1615
9/3/2021,20:45:00,1567
9/3/2021,22:50:00,1615
9/4/2021,0:45:00,1542
9/4/2021,2:45:00,1662
9/4/2021,4:45:00,1542
9/4/2021,8:45:00,1492
9/4/2021,12:45:00,1591
9/4/2021,17:30:00,1567
9/4/2021,18:45:00,1567
9/4/2021,20:45:00,1615
9/4/2021,22:45:00,1685
9/5/2021,0:45:00,1708
9/5/2021,2:45:00,1615
9/5/2021,20:45:00,1466
9/5/2021,22:45:00,1591
9/6/2021,0:45:00,1615
9/6/2021,4:45:00,1685
9/6/2021,6:45:00,1662
9/6/2021,10:45:00,1591
9/6/2021,12:45:00,1615
9/6/2021,14:45:00,1615
9/6/2021,17:05:00,1615
9/6/2021,18:45:00,1639
9/6/2021,20:45:00,1662
9/6/2021,22:45:00,1662
9/7/2021,0:45:00,1639
9/7/2021,2:45:00,1517
9/7/2021,4:45:00,1662
9/7/2021,6:45:00,1615
9/7/2021,10:45:00,1357
9/7/2021,16:45:00,1466
9/7/2021,22:45:00,1542
9/8/2021,4:45:00,1591
9/8/2021,6:45:00,1591
9/8/2021,10:45:00,1466
9/8/2021,14:45:00,1685
9/8/2021,16:59:00,1615
9/8/2021,18:45:00,1615
9/8/2021,22:45:00,1567
9/9/2021,0:45:00,1615
9/9/2021,2:45:00,1567
9/9/2021,4:45:00,1542
9/9/2021,6:55:00,1615
9/9/2021,8:50:00,1615
9/9/2021,12:45:00,1662
9/9/2021,14:45:00,1567
9/9/2021,20:45:00,1567
9/10/2021,2:45:00,1591
9/10/2021,4:45:00,1639
9/10/2021,6:45:00,1567
9/10/2021,8:45:00,1639
9/10/2021,10:45:00,1639
9/10/2021,12:45:00,1517
9/10/2021,17:00:00,1615
9/10/2021,19:00:00,1591
9/11/2021,0:45:00,1591
9/11/2021,2:45:00,1567
9/11/2021,4:45:00,1567
9/11/2021,6:45:00,1517
9/11/2021,8:45:00,1615
9/11/2021,10:45:00,1591
9/11/2021,12:45:00,1567
9/11/2021,14:45:00,1542
9/11/2021,16:45:00,1591
9/11/2021,18:45:00,1639
9/11/2021,22:45:00,1615
9/12/2021,0:45:00,1567
9/12/2021,4:45:00,1615
9/12/2021,7:00:00,1591
9/12/2021,8:45:00,1615
9/12/2021,10:45:00,1591
9/12/2021,12:45:00,1542
9/12/2021,14:45:00,1639
9/12/2021,16:45:00,1567
9/12/2021,18:45:00,1591
9/12/2021,20:45:00,1591
9/12/2021,22:45:00,1591
9/13/2021,0:45:00,1591
9/13/2021,2:45:00,1517
9/13/2021,4:45:00,1615
9/13/2021,6:45:00,1591
9/13/2021,10:45:00,1639
9/13/2021,14:45:00,1615
9/13/2021,16:45:00,1542
9/13/2021,18:45:00,1567
9/13/2021,20:45:00,1567
9/13/2021,22:45:00,1466
9/14/2021,0:45:00,1591
9/14/2021,2:45:00,1615
9/14/2021,4:45:00,1591
9/14/2021,6:45:00,1591
9/14/2021,8:45:00,1567
9/14/2021,14:45:00,1662
9/14/2021,16:45:00,1591
9/14/2021,18:45:00,1615
9/14/2021,20:45:00,1591
9/14/2021,22:40:00,1591
9/15/2021,2:45:00,1542
9/15/2021,4:45:00,1567
9/15/2021,6:45:00,1615
9/15/2021,8:45:00,1567
9/15/2021,11:00:00,1591
9/15/2021,12:45:00,1591
9/15/2021,14:45:00,1615
9/15/2021,16:45:00,1708
9/15/2021,18:45:00,1591
9/15/2021,20:45:00,1591
9/15/2021,22:45:00,1567
9/16/2021,0:45:00,1591
9/16/2021,2:45:00,1639
9/16/2021,4:45:00,1542
9/16/2021,6:45:00,1567
9/16/2021,8:45:00,1615
9/16/2021,10:45:00,1615
9/16/2021,12:45:00,1567
9/16/2021,14:45:00,1639
9/16/2021,16:45:00,1662
9/16/2021,18:45:00,1615
9/16/2021,20:45:00,1708
9/16/2021,22:45:00,1615
9/17/2021,0:45:00,1591
9/17/2021,2:45:00,1615
9/17/2021,4:45:00,1685
9/17/2021,6:45:00,1615
9/17/2021,8:45:00,1615
9/17/2021,10:45:00,1662
9/17/2021,12:45:00,1639
9/17/2021,15:00:00,1685
9/17/2021,16:45:00,1662
9/17/2021,18:45:00,1639
9/17/2021,20:45:00,1466
9/18/2021,0:45:00,1662
9/18/2021,2:45:00,1615
9/18/2021,4:45:00,1591
9/18/2021,6:45:00,1591
9/18/2021,8:45:00,1591
9/18/2021,10:45:00,1567
9/18/2021,12:45:00,1591
9/18/2021,14:45:00,1591
9/18/2021,16:45:00,1615
9/18/2021,18:45:00,1615
9/18/2021,20:45:00,1591
9/18/2021,22:45:00,1567
9/19/2021,0:45:00,1615
9/19/2021,2:45:00,1591
9/19/2021,4:45:00,1615
9/19/2021,6:45:00,1517
9/19/2021,8:45:00,1662
9/19/2021,10:45:00,1591
9/19/2021,12:45:00,1662
9/19/2021,14:45:00,1615
9/19/2021,16:45:00,1615
9/19/2021,20:45:00,1591
9/19/2021,22:45:00,1615
9/20/2021,0:45:00,1567
9/20/2021,2:45:00,1567
9/20/2021,4:45:00,1591
9/20/2021,6:45:00,1591
9/20/2021,8:45:00,1492
9/20/2021,12:45:00,1591
9/20/2021,14:45:00,1591
9/20/2021,16:45:00,1591
9/20/2021,18:45:00,1591
9/20/2021,20:45:00,1591
9/20/2021,22:45:00,1567
9/21/2021,0:45:00,1615
9/21/2021,2:45:00,1567
9/21/2021,4:45:00,1615
9/21/2021,6:45:00,1567
9/21/2021,8:45:00,1542
9/21/2021,10:45:00,1567
9/21/2021,12:45:00,1591
9/21/2021,14:45:00,1615
9/21/2021,16:45:00,1567
9/21/2021,20:45:00,1591
9/21/2021,22:45:00,1567
9/22/2021,0:45:00,1591
9/22/2021,2:45:00,1591
9/22/2021,4:45:00,1615
9/22/2021,8:45:00,1615
9/23/2021,16:45:00,1591
9/23/2021,18:45:00,1615
9/23/2021,20:45:00,1685
9/23/2021,22:45:00,1591
9/24/2021,2:45:00,1685
9/24/2021,4:45:00,1639
9/24/2021,6:45:00,1542
9/24/2021,8:45:00,1615
9/24/2021,13:00:00,1615
9/24/2021,14:45:00,1615
9/24/2021,16:45:00,1639
9/24/2021,18:45:00,1662
9/24/2021,20:45:00,1685
9/24/2021,22:45:00,1662
9/25/2021,0:45:00,1615
9/25/2021,2:45:00,1639
9/25/2021,4:50:00,1591
9/25/2021,8:45:00,1685
9/25/2021,12:45:00,1591
9/25/2021,14:45:00,1639
9/25/2021,16:45:00,1639
9/25/2021,18:45:00,1662
9/25/2021,20:45:00,1639
9/25/2021,23:00:00,1662
9/26/2021,0:45:00,1662
9/26/2021,2:55:00,1639
9/26/2021,4:45:00,1662
9/26/2021,6:45:00,1591
9/26/2021,8:45:00,1492
9/26/2021,10:45:00,1662
9/26/2021,14:45:00,1542
9/26/2021,16:45:00,1440
9/26/2021,18:45:00,1615
9/26/2021,20:45:00,1517
9/27/2021,0:45:00,1567
9/27/2021,2:45:00,1591
9/27/2021,4:45:00,1567
9/27/2021,6:45:00,1567
9/27/2021,8:45:00,1567
9/27/2021,10:45:00,1567
9/27/2021,16:45:00,1542
9/27/2021,18:45:00,1517
9/27/2021,20:45:00,1542
9/27/2021,22:55:00,1567
9/28/2021,2:45:00,1567
9/28/2021,4:45:00,1615
9/28/2021,6:45:00,1615
9/28/2021,8:45:00,1542
9/28/2021,12:45:00,1615
9/28/2021,14:45:00,1517
9/28/2021,16:45:00,1542
9/28/2021,20:45:00,1466
9/28/2021,22:45:00,1492
9/29/2021,1:00:00,1567
9/29/2021,2:45:00,1542
9/29/2021,4:45:00,1567
9/29/2021,6:45:00,1567
9/29/2021,8:45:00,1517
9/29/2021,12:45:00,1591
9/29/2021,14:45:00,1567
9/29/2021,16:45:00,1517
9/29/2021,18:45:00,1492
9/29/2021,20:45:00,1567
9/29/2021,22:45:00,1517
9/30/2021,0:45:00,1517
9/30/2021,2:45:00,1542
9/30/2021,4:45:00,1517
9/30/2021,6:45:00,1567
9/30/2021,8:45:00,1542
9/30/2021,10:45:00,1542
9/30/2021,12:45:00,1567
9/30/2021,14:45:00,1591
9/30/2021,18:45:00,1542
9/30/2021,20:45:00,1615
9/30/2021,22:45:00,1542
10/1/2021,0:45:00,1517
10/1/2021,2:45:00,1517
10/1/2021,4:45:00,1542
10/1/2021,6:45:00,1542
10/1/2021,8:45:00,1517
10/1/2021,10:45:00,1517
10/1/2021,12:45:00,1517
10/1/2021,14:45:00,1567
10/1/2021,16:45:00,1517
10/1/2021,18:45:00,1492
10/1/2021,20:45:00,1591
10/1/2021,22:45:00,1542
10/2/2021,0:45:00,1567
10/2/2021,2:45:00,1517
10/2/2021,4:45:00,1542
10/2/2021,8:45:00,1517
10/2/2021,10:45:00,1517
10/2/2021,12:55:00,1492
10/2/2021,14:45:00,1517
10/2/2021,16:45:00,1492
10/2/2021,18:45:00,1517
10/2/2021,20:45:00,1542
10/2/2021,22:45:00,1567
10/3/2021,0:45:00,1567
10/3/2021,2:45:00,1542
10/3/2021,4:45:00,1492
10/3/2021,6:45:00,1466
10/3/2021,8:45:00,1542
10/3/2021,10:45:00,1542
10/3/2021,16:45:00,1517
10/3/2021,18:45:00,1567
10/3/2021,20:45:00,1542
10/3/2021,22:45:00,1567
10/4/2021,0:45:00,1517
10/4/2021,2:45:00,1492
10/4/2021,4:45:00,1567
10/4/2021,6:45:00,1567
10/4/2021,10:45:00,1466
10/4/2021,12:40:00,1567
10/4/2021,14:45:00,1517
10/4/2021,16:45:00,1615
10/4/2021,18:45:00,1567
10/4/2021,20:45:00,1542
10/4/2021,22:45:00,1567
10/5/2021,0:45:00,1567
10/5/2021,2:45:00,1591
10/5/2021,4:45:00,1517
10/5/2021,8:45:00,1517
10/5/2021,12:45:00,1615
10/5/2021,14:45:00,1517
10/5/2021,18:45:00,1542
10/5/2021,20:45:00,1567
10/6/2021,0:45:00,1615
10/6/2021,2:45:00,1567
10/6/2021,4:45:00,1542
10/6/2021,8:55:00,1542
10/6/2021,12:45:00,1591
10/6/2021,14:45:00,1567
10/6/2021,16:45:00,1517
10/6/2021,18:45:00,1542
10/6/2021,22:45:00,1440
10/7/2021,0:45:00,1542
10/7/2021,2:45:00,1542
10/7/2021,4:45:00,1517
10/7/2021,6:45:00,1542
10/7/2021,8:55:00,1357
10/7/2021,10:45:00,1517
10/7/2021,12:50:00,1567
10/7/2021,18:45:00,1542
10/8/2021,0:45:00,1567
10/8/2021,2:45:00,1567
10/8/2021,4:45:00,1542
10/8/2021,6:45:00,1567
10/8/2021,8:45:00,1517
10/8/2021,10:45:00,1591
10/8/2021,12:45:00,1567
10/8/2021,14:45:00,1591
10/8/2021,16:45:00,1567
10/8/2021,18:45:00,1567
10/8/2021,20:45:00,1615
10/8/2021,22:45:00,1591
10/9/2021,0:45:00,1542
10/9/2021,2:45:00,1542
10/9/2021,4:45:00,1517
10/9/2021,6:45:00,1591
10/9/2021,8:45:00,1795
10/9/2021,10:45:00,1591
10/9/2021,12:45:00,1542
10/9/2021,14:45:00,1567
10/9/2021,16:45:00,1567
10/9/2021,18:45:00,1542
10/9/2021,20:45:00,1542
10/9/2021,22:45:00,1517
10/10/2021,0:45:00,1567
10/10/2021,2:45:00,1517
10/10/2021,4:45:00,1542
10/10/2021,6:45:00,1517
10/10/2021,10:45:00,1357
10/10/2021,12:45:00,1492
10/10/2021,14:45:00,1517
10/10/2021,16:45:00,1542
10/10/2021,18:45:00,1542
10/10/2021,20:45:00,1517
10/10/2021,22:45:00,1639
10/11/2021,0:45:00,1591
10/11/2021,3:00:00,1567
10/11/2021,4:45:00,1615
10/11/2021,6:45:00,1542
10/12/2021,0:45:00,1567
10/12/2021,2:45:00,1542
10/12/2021,6:45:00,1517
10/12/2021,10:45:00,1492
10/12/2021,12:45:00,1591
10/13/2021,2:45:00,1591
10/13/2021,4:45:00,1567
10/13/2021,8:45:00,1567
10/13/2021,10:45:00,1517
10/13/2021,12:45:00,1567
10/13/2021,14:45:00,1517
10/13/2021,16:45:00,1567
10/13/2021,18:45:00,1542
10/13/2021,20:45:00,1492
10/13/2021,22:45:00,1440
10/14/2021,0:45:00,1492
10/14/2021,2:45:00,1517
10/14/2021,4:45:00,1517
10/14/2021,8:45:00,1517
10/14/2021,10:45:00,1466
10/14/2021,12:45:00,1542
10/14/2021,14:45:00,1492
10/14/2021,16:45:00,1567
10/14/2021,20:45:00,1542
10/14/2021,22:45:00,1492
10/15/2021,4:45:00,1517
10/15/2021,8:45:00,1517
10/15/2021,10:45:00,1542
10/15/2021,12:45:00,1517
10/15/2021,14:45:00,1542
10/15/2021,16:45:00,1440
10/15/2021,18:45:00,1492
10/15/2021,20:45:00,1542
10/15/2021,22:45:00,1517
10/16/2021,0:45:00,1492
10/16/2021,2:45:00,1542
10/16/2021,6:45:00,1517
10/16/2021,8:45:00,1440
10/16/2021,12:45:00,1492
10/16/2021,15:00:00,1542
10/16/2021,16:45:00,1492
10/16/2021,18:45:00,1517
10/16/2021,20:45:00,1567
10/17/2021,0:45:00,1492
10/17/2021,2:45:00,1492
10/17/2021,4:45:00,1492
10/17/2021,6:45:00,1517
10/17/2021,8:45:00,1542
10/17/2021,10:45:00,1517
10/17/2021,12:45:00,1517
10/17/2021,14:45:00,1517
10/17/2021,16:45:00,1466
10/17/2021,18:45:00,1567
10/17/2021,22:45:00,1492
10/18/2021,0:45:00,1517
10/18/2021,2:45:00,1542
10/18/2021,4:45:00,1591
10/18/2021,6:45:00,1567
10/18/2021,8:45:00,1517
10/18/2021,10:45:00,1542
10/18/2021,12:45:00,1542
10/18/2021,14:45:00,1542
10/18/2021,16:45:00,1615
10/18/2021,18:45:00,1542
10/18/2021,20:45:00,1567
10/18/2021,22:45:00,1567
10/19/2021,0:45:00,1517
10/19/2021,2:45:00,1542
10/19/2021,4:45:00,1591
10/19/2021,7:00:00,1567
10/19/2021,8:45:00,1542
10/19/2021,10:45:00,1542
10/19/2021,12:45:00,1591
10/19/2021,14:45:00,1615
10/19/2021,16:45:00,1517
10/19/2021,18:45:00,1466
10/19/2021,22:45:00,1517
10/20/2021,0:45:00,1567
10/20/2021,2:45:00,1517
10/20/2021,4:45:00,1567
10/20/2021,6:45:00,1492
10/20/2021,8:45:00,1542
10/20/2021,10:45:00,1466
10/20/2021,12:45:00,1542
10/20/2021,14:45:00,1517
10/20/2021,16:45:00,1517
10/20/2021,18:45:00,1492
10/20/2021,20:45:00,1492
10/20/2021,22:45:00,1466
10/21/2021,0:45:00,1542
10/21/2021,2:45:00,1492
10/21/2021,4:45:00,1542
10/21/2021,6:45:00,1517
10/21/2021,8:45:00,1492
10/21/2021,12:45:00,1492
10/21/2021,14:45:00,1440
10/21/2021,16:45:00,1385
10/21/2021,18:45:00,1492
10/21/2021,20:50:00,1440
10/21/2021,22:45:00,1517
10/22/2021,0:45:00,1517
10/22/2021,2:45:00,1492
10/22/2021,4:45:00,1492
10/22/2021,6:45:00,1517
10/22/2021,8:45:00,1517
10/22/2021,10:45:00,1492
10/22/2021,12:45:00,1492
10/22/2021,14:45:00,1440
10/22/2021,20:45:00,1542
10/22/2021,22:50:00,1413
10/23/2021,0:45:00,1466
10/23/2021,4:45:00,1542
10/23/2021,6:45:00,1466
10/23/2021,10:45:00,1517
10/23/2021,12:45:00,1466
10/23/2021,14:45:00,1492
10/23/2021,18:45:00,1466
10/23/2021,20:45:00,1440
10/23/2021,22:45:00,1440
10/24/2021,0:45:00,1413
10/24/2021,2:45:00,1385
10/24/2021,4:45:00,1413
10/24/2021,6:45:00,1413
10/24/2021,8:45:00,1413
10/24/2021,10:45:00,1440
10/24/2021,12:45:00,1440
10/24/2021,14:45:00,1466
10/24/2021,20:45:00,1492
10/24/2021,22:55:00,1517
10/25/2021,0:45:00,1492
10/25/2021,2:45:00,1492
10/25/2021,4:45:00,1466
10/25/2021,6:45:00,1466
10/25/2021,10:45:00,1357
10/25/2021,12:45:00,1440
10/25/2021,14:45:00,1492
10/25/2021,16:45:00,1440
10/25/2021,20:45:00,1385
10/25/2021,22:50:00,1466
10/26/2021,0:45:00,1492
10/26/2021,2:45:00,1440
10/26/2021,4:45:00,1466
10/26/2021,6:45:00,1466
10/26/2021,9:00:00,1466
10/26/2021,10:45:00,1466
10/26/2021,12:45:00,1440
10/26/2021,14:45:00,1492
10/26/2021,16:45:00,1385
10/26/2021,18:50:00,1440
10/26/2021,20:45:00,1517
10/26/2021,22:45:00,1492
10/27/2021,0:45:00,1466
10/27/2021,2:45:00,1517
10/27/2021,4:45:00,1517
10/27/2021,6:45:00,1492
10/27/2021,8:45:00,1492
10/27/2021,10:45:00,1466
10/27/2021,13:45:00,1542
10/27/2021,14:45:00,1492
10/27/2021,16:45:00,1466
10/27/2021,18:45:00,1492
10/27/2021,22:45:00,1567
10/28/2021,0:45:00,1492
10/28/2021,4:45:00,1492
10/28/2021,8:45:00,1492
10/28/2021,11:15:00,1492
10/28/2021,14:45:00,1492
10/28/2021,16:45:00,1517
10/28/2021,18:45:00,1413
10/28/2021,20:45:00,1492
10/28/2021,22:45:00,1517
10/29/2021,2:45:00,1492
10/29/2021,4:45:00,1440
10/29/2021,6:45:00,1492
10/29/2021,8:45:00,1492
10/29/2021,10:45:00,1492
10/29/2021,14:45:00,1492
10/29/2021,16:45:00,1492
10/29/2021,18:45:00,1542
10/29/2021,20:45:00,1542
10/29/2021,22:45:00,1517
10/30/2021,0:45:00,1567
10/30/2021,2:45:00,1440
10/30/2021,4:45:00,1517
10/30/2021,6:45:00,1542
10/30/2021,8:45:00,1517
10/30/2021,12:45:00,1492
10/30/2021,18:45:00,1542
10/30/2021,20:45:00,1517
10/30/2021,22:45:00,1567
10/31/2021,0:50:00,1517
10/31/2021,2:45:00,1492
10/31/2021,4:45:00,1517
10/31/2021,6:45:00,1492
10/31/2021,8:45:00,1567
10/31/2021,10:45:00,1542
10/31/2021,12:45:00,1466
10/31/2021,16:45:00,1615
10/31/2021,18:45:00,1567
10/31/2021,20:45:00,1517
10/31/2021,22:45:00,1567
11/1/2021,0:45:00,1542
11/1/2021,2:45:00,1413
11/1/2021,4:45:00,1542
11/1/2021,8:45:00,1466
11/1/2021,10:45:00,1517
11/1/2021,12:45:00,1567
11/1/2021,16:45:00,1542
11/1/2021,18:45:00,1567
11/1/2021,20:45:00,1357
11/2/2021,0:45:00,1542
11/2/2021,4:45:00,1517
11/2/2021,6:45:00,1542
11/2/2021,8:45:00,1492
11/2/2021,10:45:00,1591
