Date,Time,MC%,Drop
4/4/2019,11:45,9.1,4.83
4/4/2019,11:45,9,4.17
4/4/2019,13:45,9.1,4
4/4/2019,15:45,8.7,3.75
4/4/2019,15:45,8.5,3.42
4/4/2019,17:45,8.7,5.08
4/4/2019,17:45,8.9,4.75
4/4/2019,17:45,8.6,4.33
4/4/2019,19:45,9,3.75
4/4/2019,19:45,9.1,3.67
4/4/2019,21:45,8.8,4.42
4/4/2019,21:45,8.9,4.58
4/4/2019,21:45,9.1,4.67
4/4/2019,23:45,8.4,4.58
4/5/2019,3:45,9.3,5.67
4/5/2019,3:45,8.9,5.75
4/5/2019,5:45,9.2,4.83
4/5/2019,5:45,9.1,4.83
4/5/2019,7:45,9,5.5
4/5/2019,9:45,9.3,5.08
4/5/2019,11:45,9.1,4.25
4/5/2019,11:45,9.1,5.33
4/5/2019,11:45,9.1,4
4/5/2019,15:45,9,4.92
4/5/2019,15:45,8.8,4.25
4/5/2019,17:45,8.8,4.25
4/5/2019,17:45,8.9,3.75
4/5/2019,17:45,9,3.92
4/5/2019,19:45,8.7,4.67
4/5/2019,19:45,9.3,5.42
4/5/2019,21:45,8.8,4.08
4/6/2019,1:45,9.2,5.5
4/6/2019,3:45,8.5,5.58
4/6/2019,3:45,8.5,4.42
4/6/2019,5:45,9,5.67
4/1/2019,11:45,9.2,5
4/1/2019,13:45,8.8,4.67
4/1/2019,13:45,8.9,5.25
4/1/2019,13:45,8.9,5.08
4/1/2019,13:45,8.7,4.92
4/1/2019,19:45,9.2,5.75
4/1/2019,19:45,9.2,5.92
4/1/2019,19:45,8.8,5.75
4/1/2019,21:45,8.8,6.67
4/2/2019,1:45,9.4,4.17
4/2/2019,5:45,8.9,4.08
4/2/2019,5:45,8.9,4.08
4/2/2019,11:45,8.5,3.42
4/2/2019,11:45,8.5,3.25
4/2/2019,13:45,9,3.75
4/2/2019,13:45,8.8,3.83
4/2/2019,15:45,8.5,4.33
4/2/2019,15:45,8.7,3.83
4/2/2019,15:45,8.5,4.08
4/2/2019,17:45,8.8,3.92
4/2/2019,17:45,9.1,4
4/2/2019,19:45,9.2,5.5
4/2/2019,19:45,9.1,5.25
4/2/2019,21:45,9.3,5.67
4/2/2019,23:45,8.9,4.17
4/2/2019,23:45,8.7,4.08
4/3/2019,3:45,8.6,5.33
4/3/2019,3:45,8.9,5.08
4/3/2019,7:45,8.9,5.42
4/3/2019,7:45,9,4.25
4/3/2019,11:45,9,4.25
4/3/2019,13:45,9.3,3.75
4/3/2019,13:45,9,3.67
4/3/2019,13:45,9,3.67
4/3/2019,15:45,9.3,4.5
4/3/2019,15:45,9.2,5
4/3/2019,17:45,9,4.92
4/3/2019,17:45,8.9,4.58
4/3/2019,21:45,8.8,5.33
4/3/2019,21:45,9.3,4.17
4/4/2019,3:45,8.7,4.17
4/4/2019,3:45,8.5,4.58
4/4/2019,5:45,9,4.75
3/31/2019,15:45,8.5,3.5
3/31/2019,15:45,8.7,3.83
3/31/2019,17:45,8.6,4
3/31/2019,17:45,8.7,4.42
3/31/2019,19:45,8.8,3.25
3/31/2019,19:45,8.5,3.25
3/31/2019,21:45,8.6,4.17
3/31/2019,23:45,9.3,5.5
4/1/2019,3:45,9,4.83
4/1/2019,5:45,8.9,4.83
4/1/2019,5:45,8.7,4.83
4/1/2019,7:45,8.4,5
4/1/2019,7:45,8.6,5.75
4/1/2019,7:45,8.7,4.58
4/1/2019,9:45,8.9,4.5
4/1/2019,11:45,9.1,5.42
4/1/2019,11:45,8.8,5.42
4/1/2019,13:45,8.9,5.17
4/1/2019,15:45,9,4.75
4/1/2019,17:45,9,4.5
4/1/2019,19:45,9,5
4/1/2019,19:45,9.1,5.25
4/1/2019,21:45,9,7.33
4/1/2019,21:45,9,6.83
4/1/2019,21:45,8.5,6.08
4/1/2019,23:45,8.8,4
4/1/2019,23:45,8.9,4.17
4/1/2019,23:45,9,3.92
4/2/2019,3:45,9.3,5.83
4/2/2019,5:45,8.9,4.5
4/2/2019,5:45,8.8,4.25
4/2/2019,5:45,8.8,4
4/2/2019,7:45,9.1,3.75
4/2/2019,7:45,8.4,3.75
4/2/2019,7:45,8.5,3.83
4/2/2019,9:45,9.3,4
4/2/2019,11:45,8.6,3.33
4/2/2019,11:45,8.6,3.75
4/2/2019,11:45,8.7,3.42
4/2/2019,15:45,8.6,3.83
4/2/2019,15:45,8.6,4.17
4/2/2019,17:45,8.9,3.83
4/2/2019,17:45,8.8,4.33
4/6/2019,5:45,8.8,5.67
4/6/2019,5:45,8.7,5
4/6/2019,7:45,9.1,4.58
4/6/2019,7:45,8.8,5.92
4/6/2019,9:45,8.8,4.83
4/6/2019,9:45,8.7,5.83
4/6/2019,13:45,9.1,4.92
4/6/2019,15:45,9,5.92
4/6/2019,15:45,9.1,5.08
4/6/2019,17:45,9,4.92
4/6/2019,17:45,8.9,4.92
4/6/2019,19:45,9.4,5.92
4/6/2019,19:45,9.2,5.25
4/6/2019,21:45,9.3,4.83
4/6/2019,21:45,9,6.17
4/6/2019,23:45,9.2,6.33
4/6/2019,23:45,9.3,6.67
4/6/2019,23:45,9.1,4.92
4/7/2019,1:45,8.7,4.17
4/7/2019,1:45,8.9,4.42
4/7/2019,5:45,9.1,4.67
4/7/2019,7:45,8.9,4.58
4/7/2019,9:45,9,4.67
4/7/2019,9:45,9,4.42
4/7/2019,9:45,9.3,4.67
4/7/2019,11:45,9.8,5.42
4/7/2019,11:45,9.1,6.33
4/7/2019,13:45,8.6,4.92
4/7/2019,13:45,9.2,5.17
4/7/2019,15:45,9.1,4.67
4/7/2019,15:45,9.3,5.42
4/7/2019,15:45,9.1,5.25
4/7/2019,17:45,9.1,4.33
4/7/2019,19:45,9,4.58
4/7/2019,19:45,9,4.42
4/10/2019,5:45,9.4,7.5
4/10/2019,9:45,9.2,7
4/10/2019,11:45,9.1,3.75
4/10/2019,11:45,9.2,5.08
4/10/2019,15:45,8.6,4.83
4/10/2019,15:45,9,5.58
4/10/2019,17:45,9.3,4.75
4/10/2019,17:45,8.8,5.92
4/4/2019,7:45,8.9,4.17
4/4/2019,9:45,8.8,3.92
4/4/2019,9:45,8.6,3.92
4/4/2019,11:45,9.3,4.83
4/4/2019,11:45,9.2,4.83
4/4/2019,13:45,9.1,3.67
4/4/2019,13:45,9.2,4.17
4/4/2019,15:45,8.6,3.5
4/4/2019,15:45,9.2,3.92
4/4/2019,15:45,9,3.42
4/4/2019,17:45,8.7,4.25
4/4/2019,19:45,9.1,3.83
4/4/2019,21:45,9.1,4.83
4/4/2019,21:45,8.8,4.5
4/4/2019,23:45,8.6,4.83
4/4/2019,23:45,8.4,4.83
4/5/2019,1:45,8.9,5.17
4/5/2019,3:45,9.1,4.83
4/5/2019,3:45,9.1,5.75
4/5/2019,3:45,9.3,4.75
4/5/2019,5:45,9,5.42
4/5/2019,5:45,8.9,5.5
4/5/2019,5:45,9.3,5.58
4/5/2019,9:45,9.4,5.58
4/5/2019,9:45,9.2,5.08
4/5/2019,13:45,9,4.5
4/5/2019,13:45,9.4,4
4/5/2019,13:45,9,4.42
4/5/2019,15:45,8.8,4.08
4/5/2019,19:45,9.1,4.08
4/5/2019,21:45,8.9,4.33
4/5/2019,21:45,9,4
4/5/2019,21:45,9.4,4.25
4/5/2019,23:45,8.9,5.92
4/6/2019,3:45,8.7,5.75
4/6/2019,3:45,8.6,5.17
4/6/2019,3:45,8.5,4.17
4/6/2019,9:45,8.9,5.67
4/6/2019,11:45,9,5
4/6/2019,11:45,9,5.58
4/6/2019,11:45,8.9,4.83
4/6/2019,13:45,8.9,5.08
4/6/2019,13:45,9,4.92
4/2/2019,17:45,8.9,3.92
4/2/2019,19:45,9.3,4.92
4/2/2019,19:45,9.2,5
4/2/2019,19:45,9.1,6.17
4/3/2019,1:45,9,5.17
4/3/2019,1:45,8.7,4.17
4/3/2019,3:45,8.8,3.67
4/3/2019,3:45,9.2,5.33
4/3/2019,5:45,9.2,5.08
4/3/2019,9:45,8.8,4.25
4/3/2019,9:45,8.7,4.25
4/3/2019,9:45,8.9,4.83
4/3/2019,13:45,9.5,3.75
4/3/2019,15:45,8.9,5.92
4/3/2019,15:45,9,5.5
4/3/2019,15:45,9.4,4.92
4/3/2019,17:45,9.4,4.92
4/3/2019,19:45,8.7,3.42
4/3/2019,21:45,9,4.92
4/3/2019,21:45,8.7,4.5
4/3/2019,23:45,9,5.33
4/4/2019,1:45,9.3,5.08
4/4/2019,3:45,8.9,3.58
4/4/2019,3:45,9,4.5
4/4/2019,3:45,8.5,3.58
4/4/2019,5:45,8.8,5.17
4/4/2019,9:30,,
4/4/2019,9:45,8.9,3.83
4/4/2019,9:45,8.8,3.75
4/4/2019,9:45,8.6,3.75
4/4/2019,11:45,9.2,5.08
4/4/2019,13:45,9,4.75
4/4/2019,13:45,9,3.5
4/4/2019,21:45,8.9,4.42
4/4/2019,23:45,9.5,5.25
4/4/2019,23:45,8.5,4.83
4/5/2019,1:45,8.6,4.83
4/5/2019,1:45,8.7,6.08
4/5/2019,3:45,9.1,5.33
4/5/2019,7:45,8.9,5.5
4/5/2019,9:45,9.2,5.08
4/5/2019,9:45,9.3,4.92
4/5/2019,9:45,9.2,4.83
3/26/2019,5:45,9,5.5
3/26/2019,5:45,8.8,6.17
3/26/2019,7:45,9.4,3.42
3/26/2019,9:45,9.1,5
3/26/2019,9:45,9,4.67
3/26/2019,13:45,8.7,4.08
3/26/2019,13:45,9.1,3.83
3/26/2019,15:45,9,6
3/26/2019,17:45,9.1,5.33
3/26/2019,17:45,9.2,5.5
3/26/2019,19:45,8.8,5.17
3/26/2019,19:45,9,6.17
3/26/2019,21:45,9.2,6.92
3/26/2019,23:45,8.8,4.92
3/27/2019,3:45,9,5.92
3/27/2019,5:45,8.8,4.5
3/27/2019,5:45,8.9,5.08
3/27/2019,5:45,8.8,3.92
3/27/2019,7:45,9.1,6.08
3/27/2019,9:45,8.7,3.67
3/27/2019,9:45,8.8,3.42
3/27/2019,9:45,8.7,3.17
3/27/2019,11:45,9.1,2.75
3/27/2019,13:40,8.9,4.92
3/27/2019,15:45,8.8,3.08
3/27/2019,15:45,8.6,3.42
3/27/2019,17:45,8.8,3
3/27/2019,19:45,8.7,3.33
3/27/2019,19:45,9.2,5.08
3/27/2019,21:45,9,5.17
3/27/2019,21:45,8.9,4.08
3/27/2019,21:45,8.9,4.17
3/27/2019,23:35,8.6,4.58
3/27/2019,23:35,9,3.83
3/28/2019,5:45,8.8,5.33
3/28/2019,7:45,9,5.5
3/28/2019,11:35,,
3/28/2019,11:35,,
3/28/2019,11:45,8.9,4.83
3/28/2019,13:45,8.7,5.42
3/28/2019,13:45,8.5,5.58
3/28/2019,15:45,9.1,3.5
3/28/2019,17:45,8.9,4.17
3/28/2019,19:45,8.5,3.92
4/10/2019,19:45,9,5.08
4/10/2019,19:45,8.9,5.17
4/10/2019,21:45,8.9,6.33
4/10/2019,21:45,9.5,6.58
4/10/2019,21:45,9,6.92
4/11/2019,3:45,9.1,4.75
4/11/2019,5:45,9.1,6.08
4/11/2019,5:45,9.2,5.83
4/11/2019,5:45,9.4,5.83
4/11/2019,7:45,9,3.75
4/11/2019,7:45,9.2,4.08
4/11/2019,7:45,9,3.92
4/11/2019,9:45,9,5.83
4/11/2019,9:45,9.6,4.75
4/11/2019,11:45,9.8,6.42
4/11/2019,11:45,9.3,6.25
4/11/2019,11:45,8.9,6.5
4/11/2019,13:45,9.1,4.25
4/11/2019,15:45,10,5.92
4/11/2019,17:45,9,4.75
4/11/2019,17:45,9.1,5.5
4/11/2019,19:45,8.8,5.17
4/11/2019,19:45,8.9,4.83
4/11/2019,23:45,9,5.5
4/11/2019,23:45,8.9,4.33
4/12/2019,3:45,9.2,5.92
4/12/2019,3:45,9,5.83
4/12/2019,5:45,9,4.92
4/12/2019,5:45,8.8,4.67
4/12/2019,5:45,8.7,4.42
4/12/2019,7:45,9,4.92
4/12/2019,7:45,9.2,4.5
4/12/2019,7:45,9.1,4.75
4/12/2019,9:45,8.9,4.17
4/12/2019,11:45,9.2,4.17
4/12/2019,11:45,9.2,4.67
4/12/2019,13:45,8.9,3.58
4/12/2019,15:45,8.8,3.25
4/12/2019,15:45,9,4.17
4/12/2019,17:45,9.1,4.5
4/12/2019,17:45,9,4.67
4/12/2019,19:45,9.1,5.08
4/12/2019,19:45,9,5.33
4/6/2019,15:45,8.9,6.42
4/6/2019,15:45,9,5.33
4/6/2019,15:45,9.1,5.33
4/6/2019,19:45,9.4,5.92
4/6/2019,19:45,9.2,6.17
4/6/2019,19:45,9.2,5.83
4/6/2019,21:45,9.2,7
4/7/2019,1:45,9,3.25
4/7/2019,1:45,8.6,3.33
4/7/2019,1:45,8.7,4.08
4/7/2019,3:45,8.9,4.58
4/7/2019,3:45,9.1,5.08
4/7/2019,3:45,8.9,4.08
4/7/2019,5:45,9.1,4.58
4/7/2019,9:45,8.9,3.75
4/7/2019,9:45,8.9,4.17
4/7/2019,11:45,9.1,5.75
4/7/2019,11:45,8.9,5.25
4/7/2019,13:45,8.8,5.75
4/7/2019,13:45,8.8,5.58
4/7/2019,13:45,8.7,4.33
4/7/2019,17:45,9,3.67
4/7/2019,17:45,8.9,3.92
4/7/2019,17:45,8.9,4
4/7/2019,19:45,9.2,4.5
4/7/2019,19:45,9.4,4.58
4/7/2019,19:45,9,4.83
4/7/2019,21:45,8.9,6.67
4/7/2019,21:45,9,5.67
4/10/2019,5:45,9.4,7.58
4/10/2019,7:45,9,4.25
4/10/2019,7:45,9,4.75
4/10/2019,11:45,9.2,4.92
4/10/2019,11:45,9.1,4.67
4/10/2019,13:45,9.1,5.17
4/10/2019,13:45,9.2,5.42
4/10/2019,13:45,9,4.92
4/10/2019,15:45,8.8,5.17
4/10/2019,17:45,9,4.92
4/10/2019,19:45,8.8,5.17
4/10/2019,19:45,9.4,5.67
4/10/2019,21:45,9,6.08
4/10/2019,21:45,9.2,5.83
4/5/2019,11:45,9,4.08
4/5/2019,13:45,9.5,5.58
4/5/2019,13:45,9,5.58
4/5/2019,17:45,8.7,4.08
4/5/2019,21:45,8.9,4.17
4/5/2019,21:45,9,4.08
4/5/2019,23:45,9,6.25
4/5/2019,23:45,8.9,6.92
4/6/2019,1:45,9.2,6.83
4/6/2019,1:45,9.1,4.67
4/6/2019,1:45,9.2,5.08
4/6/2019,5:45,9.1,5.58
4/6/2019,7:45,8.9,6.25
4/6/2019,11:45,9.1,4.75
4/6/2019,11:45,9.1,5.25
4/6/2019,13:45,9.1,4.83
4/6/2019,13:45,8.9,4.83
4/6/2019,17:45,9,5.33
4/6/2019,19:45,9.4,5.75
4/6/2019,23:45,9.2,5.08
4/7/2019,1:45,9,3.75
4/7/2019,3:45,9.1,4.67
4/7/2019,3:45,8.8,4.5
4/7/2019,5:45,9,4.17
4/7/2019,5:45,8.9,4.25
4/7/2019,7:45,8.8,3.92
4/7/2019,7:45,8.6,4.92
4/7/2019,7:45,8.4,4.25
4/7/2019,9:45,8.9,4.58
4/7/2019,11:45,9,5.42
4/7/2019,15:45,9.1,4.83
4/7/2019,17:45,8.9,4.17
4/7/2019,17:45,8.8,4.42
4/7/2019,19:45,9.1,4.17
4/7/2019,21:45,9.2,6.08
4/7/2019,21:45,9.4,5.33
4/7/2019,21:45,9.3,3.92
4/10/2019,7:45,8.8,5.17
4/10/2019,9:45,8.9,6.83
4/10/2019,9:45,9.2,8.17
4/10/2019,11:45,9,4.67
4/10/2019,13:45,9.1,5.25
4/10/2019,13:45,8.9,5.33
4/10/2019,23:45,9.1,6
4/11/2019,1:45,9.3,6.92
4/11/2019,5:45,9.4,5.83
4/11/2019,10:00,,
4/11/2019,11:45,10,5.5
4/11/2019,11:45,9,5.83
4/11/2019,13:45,9.9,4.17
4/11/2019,13:45,9.3,5
4/11/2019,13:45,9,4.58
4/11/2019,19:45,9.1,4
4/11/2019,21:45,8.6,6.75
4/11/2019,21:45,8.7,5.5
4/11/2019,21:45,8.9,5.33
4/12/2019,1:45,8.9,5
4/12/2019,1:45,9,5
4/12/2019,1:45,9.2,4.08
4/12/2019,3:45,9.2,5.75
4/12/2019,3:45,9.1,5
4/12/2019,3:45,9,5.5
4/12/2019,7:45,9,4.67
4/12/2019,7:45,9.2,4.58
4/12/2019,11:45,8.7,5.08
4/12/2019,11:45,8.8,3.75
4/12/2019,13:45,8.7,4.17
4/12/2019,17:45,8.9,4.33
4/12/2019,17:45,8.8,3.75
4/12/2019,19:45,9.3,4.17
4/12/2019,23:45,9.1,5
4/12/2019,23:45,8.8,4.67
4/12/2019,23:45,9.1,4.25
4/13/2019,1:45,8.8,4
4/13/2019,1:45,8.6,4.92
4/13/2019,1:45,8.7,4.17
4/13/2019,3:45,9.4,5.42
4/13/2019,3:45,9.3,5.08
4/13/2019,9:45,9.4,5
4/13/2019,11:45,9.3,4.33
4/13/2019,11:45,9,4.67
4/13/2019,11:45,9.2,4.5
4/13/2019,13:45,9.3,5.33
4/13/2019,13:45,9.2,4.75
4/13/2019,13:45,8.9,5.5
4/13/2019,18:00,8.9,4.5
3/28/2019,19:45,8.8,3.67
3/28/2019,19:45,8.7,3.75
3/28/2019,23:45,8.7,5.08
3/28/2019,23:45,8.7,5.17
3/29/2019,1:45,9.1,4
3/29/2019,3:45,9,5.17
3/29/2019,5:45,9.1,6.17
3/29/2019,7:45,8.6,6.17
3/29/2019,7:45,8.4,5.33
3/29/2019,13:45,8.6,4.42
3/29/2019,15:45,8.9,5.08
3/29/2019,17:45,8.7,3.83
3/29/2019,19:45,9,5.08
3/29/2019,23:45,8.9,4.17
3/30/2019,7:45,8.7,5.25
3/30/2019,7:45,8.7,5.25
3/30/2019,7:45,9.1,4.83
3/30/2019,9:45,9.3,5.33
3/30/2019,11:45,8.7,4.33
3/30/2019,11:45,8.6,4.17
3/30/2019,13:45,8.6,4.33
3/30/2019,13:45,8.5,4.25
3/30/2019,15:45,9.1,3.75
3/30/2019,15:45,9.1,3.33
3/30/2019,17:45,9,4.83
3/30/2019,17:45,8.9,4.83
3/30/2019,17:45,9.1,5
3/30/2019,19:45,8.9,4.33
3/30/2019,21:45,8.7,5.17
3/30/2019,21:45,8.9,4.58
3/30/2019,23:45,8.9,4
3/30/2019,23:45,8.8,4.17
3/31/2019,1:45,8.9,3.67
3/31/2019,9:45,8.7,5.08
3/31/2019,11:45,8.8,6
3/31/2019,11:45,9.2,5.17
3/31/2019,11:45,9.1,5.08
3/31/2019,15:45,8.5,3.67
3/31/2019,17:45,8.6,4.08
3/31/2019,19:45,8.5,3.08
3/31/2019,21:45,8.7,4.42
3/31/2019,21:45,8.5,4.25
3/31/2019,21:45,8.6,4
4/10/2019,17:45,8.9,5.58
4/10/2019,19:45,8.7,4.92
4/10/2019,21:45,9.1,7.25
4/10/2019,23:45,8.7,5.33
4/10/2019,23:45,8.8,4.92
4/11/2019,1:45,9.2,7.08
4/11/2019,1:45,9,7.25
4/11/2019,3:45,9.4,4.58
4/11/2019,3:45,9.2,4.75
4/11/2019,3:45,10,6.33
4/11/2019,7:45,9.1,3.5
4/11/2019,9:45,9.4,5.17
4/11/2019,10:00,,
4/11/2019,13:45,9.4,4.83
4/11/2019,13:45,9.1,4.17
4/11/2019,15:45,9.5,5.58
4/11/2019,15:45,9,5.75
4/11/2019,15:45,9.4,5.67
4/11/2019,17:45,8.8,5.42
4/11/2019,21:45,9,5.42
4/11/2019,21:45,8.7,5.67
4/11/2019,23:45,9,3.75
4/12/2019,1:45,8.9,4.83
4/12/2019,1:45,8.9,5
4/12/2019,5:45,8.8,4.33
4/12/2019,7:45,9.2,4.67
4/12/2019,9:45,8.7,4.08
4/12/2019,9:45,8.9,3.92
4/12/2019,9:45,8.8,4.08
4/12/2019,11:45,9.4,3.25
4/12/2019,13:45,9,3.5
4/12/2019,13:45,9,3.75
4/12/2019,15:45,8.9,3.33
4/12/2019,17:45,9.1,3.83
4/12/2019,19:45,9,5.17
4/12/2019,21:45,9.2,3.42
4/12/2019,23:45,9.2,4.17
4/12/2019,23:45,9.3,4.58
4/13/2019,1:45,9,4
4/13/2019,1:45,8.9,4.25
4/13/2019,3:45,9.4,5.17
4/13/2019,5:45,9.5,5.42
4/13/2019,7:45,9,4.75
4/12/2019,21:45,9.3,3.67
4/12/2019,21:45,9.2,3.67
4/12/2019,21:45,9.2,3.83
4/12/2019,23:45,9.3,4.42
4/13/2019,3:45,9.4,5.92
4/13/2019,3:45,9.8,5.75
4/13/2019,3:45,9.4,5.08
4/13/2019,5:45,9.6,6.5
4/13/2019,5:45,9.4,5.92
4/13/2019,5:45,9.2,5.58
4/13/2019,7:45,9.3,5.25
4/13/2019,7:45,9.1,5.92
4/13/2019,7:45,9.1,6.08
4/13/2019,9:45,9.3,4.58
4/13/2019,9:45,9.3,5
4/13/2019,11:45,9.4,4.58
4/13/2019,11:45,9,4.33
4/13/2019,13:45,9.3,4.92
4/13/2019,13:45,8.9,4.17
4/13/2019,15:45,,
4/13/2019,15:45,9,6.25
4/13/2019,18:00,8.9,3.67
4/13/2019,18:00,8.2,4.08
4/13/2019,19:45,9.6,4.67
4/13/2019,19:45,8.7,4
4/13/2019,21:45,8.9,4.5
4/13/2019,23:45,8.8,5.42
4/13/2019,23:45,9,4.08
4/14/2019,3:45,8.9,4.08
4/14/2019,3:45,8.9,4.92
4/14/2019,5:45,8.4,5.92
4/14/2019,5:45,8.5,5.83
4/14/2019,5:45,8.6,6.42
4/14/2019,7:45,8.9,5.5
4/14/2019,9:45,8.3,4.42
4/14/2019,11:45,8.8,4
4/14/2019,11:45,9.1,4
4/14/2019,15:20,8.8,4.75
4/14/2019,15:20,9,5.83
4/14/2019,15:20,9.1,5.42
4/14/2019,15:20,8.8,5.33
4/14/2019,17:45,8.8,4.33
4/14/2019,17:45,9.1,4
4/1/2019,1:45,9.2,5.58
4/1/2019,3:45,9,4.5
4/1/2019,3:45,8.9,4.42
4/1/2019,5:45,8.9,4.83
4/1/2019,5:45,8.9,4.67
4/1/2019,11:45,8.9,3.58
4/1/2019,15:45,9.2,4.75
4/1/2019,15:45,8.9,4.75
4/1/2019,17:45,9,4.67
4/1/2019,17:45,8.7,4.17
4/1/2019,17:45,8.9,4
4/1/2019,17:45,8.6,4.17
4/1/2019,19:45,9,5
4/1/2019,21:45,8.6,8.33
4/1/2019,21:45,9,6.42
4/1/2019,23:45,9,4.08
4/1/2019,23:45,8.7,3.83
4/2/2019,1:45,9.1,5.17
4/2/2019,1:45,9.1,4.75
4/2/2019,1:45,9.5,5.67
4/2/2019,3:45,9,5.83
4/2/2019,3:45,9.1,5.92
4/2/2019,3:45,9,6.75
4/2/2019,5:45,8.7,4.08
4/2/2019,7:45,8.8,3.58
4/2/2019,7:45,8.5,3.83
4/2/2019,9:45,8.8,4.33
4/2/2019,9:45,8.8,4.25
4/2/2019,13:45,9.1,3.42
4/2/2019,15:45,8.4,3.83
4/2/2019,21:45,9.6,5.08
4/2/2019,21:45,9.4,5.5
4/2/2019,23:45,8.4,4.33
4/3/2019,1:45,8.5,5.08
4/3/2019,1:45,9,4.33
4/3/2019,1:45,8.6,4
4/3/2019,3:45,8.6,4.42
4/3/2019,5:45,9.4,6
4/3/2019,5:45,8.8,5.42
4/3/2019,7:45,9,4.25
4/3/2019,9:45,8.8,4.08
4/3/2019,9:45,8.8,4.42
4/3/2019,11:45,9.3,4.58
4/13/2019,11:45,9.2,4.5
4/13/2019,13:45,9.2,5.08
4/13/2019,15:45,8.8,5.67
4/13/2019,18:00,9.1,3.92
4/13/2019,21:45,9.1,5
4/13/2019,23:45,9.2,5.17
4/14/2019,1:45,8.9,6.25
4/14/2019,1:45,8.6,6.25
4/14/2019,1:45,8.6,5.33
4/14/2019,5:45,8.6,5.83
4/14/2019,7:45,8.6,4.67
4/14/2019,7:45,8.6,5.92
4/14/2019,9:45,8.3,3.92
4/14/2019,9:45,8.7,4.17
4/14/2019,9:45,8.4,3.75
4/14/2019,11:45,9.1,3.5
4/14/2019,13:45,9.1,6.92
4/14/2019,13:45,9.1,7.58
4/14/2019,19:45,8.8,5.42
4/14/2019,21:45,8.8,4.92
4/14/2019,21:45,8.8,5
4/14/2019,23:45,8.8,3.92
4/14/2019,23:45,8.8,3.42
4/14/2019,23:45,9.1,5
4/15/2019,1:45,8.8,3.92
4/15/2019,1:45,8.8,3.42
4/15/2019,1:45,9.1,3.83
4/15/2019,5:45,9.1,5.83
4/15/2019,5:45,9.2,5.75
4/15/2019,7:45,8.9,4.5
4/15/2019,7:45,8.7,5.58
4/15/2019,7:45,8.6,4.67
4/15/2019,9:45,8.6,3.5
4/15/2019,11:45,8.8,4.42
4/15/2019,11:45,8.8,4
4/15/2019,11:45,8.6,4.58
4/15/2019,13:30,8.8,4.58
4/15/2019,15:45,9.2,4.58
4/15/2019,15:45,9.3,5.17
4/15/2019,17:45,9.1,4.75
4/15/2019,17:45,8.7,5.17
4/15/2019,19:45,9,4.92
4/15/2019,19:45,8.7,5
4/14/2019,17:45,8.7,4.33
4/14/2019,19:45,8.8,5.25
4/14/2019,19:45,9,4.83
4/15/2019,1:45,8.8,4
4/15/2019,3:45,9.1,4.25
4/15/2019,3:45,9.1,4.5
4/15/2019,3:45,9.1,4.58
4/15/2019,5:45,9.1,5.17
4/15/2019,9:45,8.7,4.25
4/15/2019,9:45,8.7,3.67
4/15/2019,11:45,8.2,3.75
4/15/2019,13:30,8.3,4.83
4/15/2019,13:30,8.4,4.75
4/15/2019,21:45,8.8,5.17
4/15/2019,21:45,8.6,3.58
4/15/2019,23:45,9.1,6.25
4/15/2019,23:45,8.9,5.58
4/16/2019,1:45,9.1,4.83
4/16/2019,1:45,9.4,4.67
4/16/2019,1:45,9.2,4.25
4/16/2019,5:45,9.3,4.75
4/16/2019,7:45,8.7,4.92
4/16/2019,7:45,8.7,4.83
4/16/2019,11:45,9.2,6
4/16/2019,11:45,9,6
4/16/2019,11:45,9.1,6.25
4/16/2019,13:45,9,5.58
4/16/2019,13:45,9,6.25
4/16/2019,19:45,8.8,4.58
4/16/2019,21:45,8.9,4.33
4/16/2019,21:45,8.8,4.08
4/16/2019,23:45,9,4.83
4/16/2019,23:45,9,5.17
4/16/2019,23:45,8.9,5.33
4/17/2019,1:45,9.4,4.25
4/17/2019,5:45,9.2,4.92
4/17/2019,5:45,9,5.58
4/17/2019,7:45,9,5.17
4/17/2019,7:45,8.9,5.58
4/17/2019,7:45,9,6.25
4/17/2019,9:45,9.2,5.33
4/17/2019,11:45,8.7,3.92
4/17/2019,11:45,8.7,5
4/3/2019,11:45,9.2,4.58
4/3/2019,19:45,8.7,3.67
4/3/2019,19:45,8.5,3.17
4/3/2019,21:45,9.3,5.33
4/3/2019,23:45,8.8,4.42
4/3/2019,23:45,9.2,4.5
4/4/2019,1:45,9.1,4.42
4/4/2019,1:45,9.5,5
4/4/2019,1:45,9.4,5.83
4/4/2019,3:45,8.6,4.58
4/4/2019,5:45,9.3,4.67
4/4/2019,5:45,9.6,4.5
4/4/2019,7:45,8.7,4.5
4/4/2019,7:45,8.8,4.17
4/4/2019,9:45,8.9,3.83
4/4/2019,11:45,9.2,4.33
4/4/2019,13:45,9,4.17
4/4/2019,15:45,8.5,4.17
4/4/2019,17:45,9.2,4.17
4/4/2019,17:45,8.7,5.08
4/4/2019,19:45,8.9,5.17
4/4/2019,19:45,9.1,4.25
4/4/2019,19:45,8.8,4.17
4/4/2019,23:45,9.6,4.58
4/5/2019,1:45,9.2,5.17
4/5/2019,1:45,8.6,5
4/5/2019,1:45,8.8,5.5
4/5/2019,5:45,9.1,5.5
4/5/2019,7:45,8.9,5.42
4/5/2019,7:45,9,4.92
4/5/2019,7:45,8.9,4.67
4/5/2019,7:45,9,4.17
4/5/2019,11:45,9.2,4.5
